,microsecs,n_reprocessing
3272953,1632,0
3272973,1536,0
3272992,1047,0
3273020,1161,0
3273064,1106,0
3273091,2247,0
3273119,934,0
3273147,1891,0
3273190,1452,0
3273219,1300,0
3273262,1365,0
3273293,1246,0
3273333,1760,0
3273364,1375,0
3273397,1301,0
3273425,1375,0
3273461,1218,0
3273496,713,0
3273532,1564,0
3273559,942,0
3273614,892,0
3273754,939,0
3273801,630,0
3273924,628,0
3273979,1508,0
3274031,897,0
3274139,1344,0
3274170,978,0
3274198,1624,0
3274222,1189,0
3274242,1405,0
3274273,1073,0
3274298,986,0
3274322,1754,0
3274362,911,0
3274394,1563,0
3274445,913,0
3274552,771,0
3274697,1404,0
3274728,809,0
3274748,1033,0
3274768,841,0
3274804,1145,0
3274832,1289,0
3274860,956,0
3274893,1676,0
3274914,1011,0
3274933,591,0
3274953,1261,0
3274982,1684,0
3275017,1634,0
3275041,1636,0
3275092,793,0
3275205,1640,0
3275240,1543,0
3275271,741,0
3275302,1750,0
3275335,935,0
3275355,1157,0
3275387,1447,0
3275411,1847,0
3275439,1269,0
3275467,957,0
3275502,607,0
3275531,1466,0
3275570,1200,0
3275593,1467,0
3275613,951,0
3275641,1709,0
3275837,2304,0
3275874,1882,0
3275890,1134,0
3275918,1350,0
3275938,700,0
3275973,980,0
3276011,1229,0
3276038,1470,0
3276072,757,0
3276232,1620,0
3276248,1776,0
3276268,1312,0
3276304,1249,0
3276332,1105,0
3276379,692,0
3276487,1866,0
3276519,1552,0
3276543,1285,0
3276562,769,0
3276617,960,0
3276752,747,0
3276860,1813,0
3276884,1440,0
3276915,1838,0
3276947,1668,0
3276980,1191,0
3277008,1640,0
3277037,1614,0
3277080,1148,0
3277106,1509,0
3277135,1186,0
3277163,1632,0
3277191,1785,0
3277203,1531,0
3277258,865,0
3277505,906,0
3277606,1609,0
3277649,1573,0
3277694,1397,0
3277729,1133,0
3277795,1211,0
3277807,1291,0
3277842,955,0
3277870,1095,0
3277901,1264,0
3277926,1356,0
3277954,1343,0
3277974,1366,0
3277993,707,0
3278029,1280,0
3278068,800,0
3278168,1875,0
3278311,678,0
3278411,1612,0
3278431,1219,0
3278451,1019,0
3278632,889,0
3278732,1140,0
3278759,890,0
3278778,1208,0
3278795,1253,0
3278837,839,0
3278937,2079,0
3278964,1580,0
3278992,1408,0
3279012,1249,0
3279067,991,0
3279186,989,0
3279294,1423,0
3279322,1501,0
3279478,1814,0
3279506,1163,0
3279526,861,0
3279644,1770,0
3279684,929,0
3279712,1563,0
3279748,1813,0
3279880,1827,0
3279908,1394,0
3279939,927,0
3280039,1319,0
3280075,1125,0
3280127,1550,0
3280182,1017,0
3280289,1444,0
3280421,1669,0
3280457,1664,0
3280492,1690,0
3280528,815,0
3280556,1523,0
3280583,1415,0
3280718,1316,0
3280742,889,0
3280770,1558,0
3280790,1233,0
3280813,905,0
3280913,844,0
3280933,1716,0
3281064,1546,0
3281207,896,0
3281315,1689,0
3281335,1043,0
3281489,953,0
3281544,1456,0
3281569,1550,0
3281597,1219,0
3281625,1257,0
3281653,1403,0
3281681,1348,0
3281725,1825,0
3281793,1080,0
3281845,1266,0
3281884,912,0
3281987,875,0
3282098,796,0
3282205,1086,0
3282350,1331,0
3282400,918,0
3282523,1688,0
3282542,1103,0
3282570,1386,0
3282598,1130,0
3282629,1200,0
3282646,1412,0
3282690,1980,0
3282717,663,0
3282753,1561,0
3282842,1316,0
3282876,1175,0
3282904,1634,0
3282923,1067,0
3282962,859,0
3283062,1390,0
3283101,786,0
3283200,1302,0
3283234,1199,0
3283263,1856,0
3283282,1979,0
3283310,931,0
3283379,1441,0
3283398,1672,0
3283410,1597,0
3283446,1085,0
3283482,987,0
3283521,719,0
3283612,1074,0
3283628,1233,0
3283652,1514,0
3283688,1208,0
3283719,726,0
3283811,1389,0
3283839,1727,0
3283867,1118,0
3283982,1466,0
3284100,1478,0
3284117,1343,0
3284137,931,0
3284165,1688,0
3284196,767,0
3284287,1314,0
3284315,1288,0
3284358,1398,0
3284410,1572,0
3284442,1473,0
3284466,717,0
3284689,1218,0
3284705,1434,0
3284732,1361,0
3284856,1472,0
3284871,697,0
3285076,1159,0
3285217,1786,0
3285258,1496,0
3285334,1058,0
3285438,1055,0
3285589,965,0
3285617,1489,0
3285665,1507,0
3285681,1553,0
3285700,619,0
3285720,1552,0
3285844,950,0
3285863,519,0
3285882,867,0
3285966,1705,0
3285978,1062,0
3286006,720,0
3286090,1689,0
3286102,1085,0
3286122,1173,0
3286156,659,0
3286183,714,0
3286211,1190,0
3286310,1169,0
3286330,1772,0
3286353,818,0
3286455,1670,0
3286487,981,0
3286505,1001,0
3286531,1392,0
3286562,921,0
3286630,1419,0
3286658,1337,0
3286689,671,0
3286757,1488,0
3286889,1675,0
3286957,1666,0
3287044,737,0
3287128,1612,0
3287159,909,0
3287219,858,0
3287258,631,0
3287454,1829,0
3287481,996,0
3287509,1094,0
3287609,1790,0
3287653,1200,0
3287753,989,0
3287799,1662,0
3287865,982,0
3287877,829,0
3287904,1190,0
3287916,1157,0
3287928,1255,0
3287959,993,0
3288026,1198,0
3288238,986,0
3288322,1246,0
3288334,1501,0
3288526,1345,0
3288576,1467,0
3288703,1342,0
3288728,1106,0
3288740,1735,0
3288784,1282,0
3288936,1382,0
3289029,1142,0
3289068,1590,0
3289094,1196,0
3289115,875,0
3289190,653,0
3289202,1073,0
3289233,759,0
3289309,1306,0
3289321,1669,0
3289357,947,0
3289387,1024,0
3289501,1024,0
3289538,1427,0
3289593,1440,0
3289621,1268,0
3289657,1095,0
3289685,1693,0
3289769,2106,0
3289807,739,0
3289867,1502,0
3289879,1078,0
3289914,1403,0
3289934,2092,0
3289954,1416,0
3290000,933,0
3290103,817,0
3290129,939,0
3290209,1100,0
3290269,1498,0
3290296,793,0
3290324,1611,0
3290344,1548,0
3290367,763,0
3290427,1359,0
3290439,1209,0
3290462,1091,0
3290530,1052,0
3290557,1003,0
3290584,1107,0
3290668,2049,0
3290695,1653,0
3290707,1204,0
3290730,1318,0
3290779,1315,0
3290817,1569,0
3290859,1385,0
3290902,820,0
3290938,1548,0
3290950,868,0
3291005,821,0
3291092,789,0
3291155,1799,0
3291172,1600,0
3291264,1902,0
3291284,953,0
3291320,1602,0
3291359,758,0
3291417,1333,0
3291458,1478,0
3291538,697,0
3291630,1317,0
3291650,1461,0
3291742,1584,0
3291753,707,0
3291765,1993,0
3291817,1478,0
3291856,847,0
3292051,1363,0
3292071,1700,0
3292098,1243,0
3292118,938,0
3292130,963,0
3292150,996,0
3292178,1499,0
3292190,1183,0
3292265,1844,0
3292296,748,0
3292418,1267,0
3292494,1406,0
3292513,909,0
3292533,1221,0
3292552,1133,0
3292660,1243,0
3292688,1114,0
3292700,1123,0
3292739,796,0
3292823,1274,0
3292875,1523,0
3292903,1924,0
3292923,1099,0
3292951,1318,0
3292978,1472,0
3293005,1266,0
3293075,951,0
3293146,869,0
3293214,818,0
3293225,512,0
3293245,1307,0
3293284,679,0
3293423,1259,0
3293442,742,0
3293525,1626,0
3293546,1235,0
3293564,1171,0
3293648,1728,0
3293678,1766,0
3293697,827,0
3293826,1346,0
3293846,1477,0
3293858,1594,0
3293878,1429,0
3293961,1042,0
3293978,1605,0
3294128,1598,0
3294139,1304,0
3294151,627,0
3294163,923,0
3294175,984,0
3294337,6714,0
3294397,2303,0
3294496,1564,0
3294516,1505,0
3294552,1481,0
3294564,1519,0
3294719,1025,0
3294739,925,0
3294766,797,0
3294884,2520,0
3294973,1998,0
3294985,1121,0
3295085,1123,0
3295097,861,0
3295172,1648,0
3295247,895,0
3295450,1136,0
3295612,1262,0
3295672,1022,0
3295822,1028,0
3295882,751,0
3295998,1365,0
3296025,1433,0
3296125,1412,0
3296137,1335,0
3296165,1563,0
3296204,800,0
3296280,1220,0
3296317,1271,0
3296320,4241,0
3296356,1556,0
3296368,1861,0
3296404,1822,0
3296471,1181,0
3296490,1577,0
3296638,1650,0
3296658,1715,0
3296678,1402,0
3296698,1459,0
3296710,1473,0
3296738,2174,0
3296766,885,0
3296834,1426,0
3296933,724,0
3296969,1145,0
3297013,870,0
3297024,1246,0
3297044,1100,0
3297064,1700,0
3297083,1350,0
3297111,1637,0
3297123,963,0
3297231,1580,0
3297251,1593,0
3297278,714,0
3297409,1432,0
3297440,847,0
3297631,854,0
3297699,1655,0
3297711,1718,0
3297803,1682,0
3297911,1576,0
3297950,1806,0
3298023,1559,0
3298043,1336,0
3298055,1371,0
3298171,1568,0
3298222,1000,0
3298250,1589,0
3298302,1582,0
3298361,1564,0
3298372,993,0
3298384,1680,0
3298403,1505,0
3298513,748,0
3298573,1056,0
3298593,1465,0
3298608,1136,0
3298666,1088,0
3298687,2087,0
3298722,1430,0
3298753,892,0
3298876,1110,0
3298904,1194,0
3298935,977,0
3299003,1896,0
3299055,1810,0
3299075,1359,0
3299087,959,0
3299107,1572,0
3299127,1684,0
3299147,1432,0
3299170,968,0
3299253,1670,0
3299297,2155,0
3299316,1295,0
3299336,1235,0
3299372,810,0
3299400,1444,0
3299420,933,0
3299483,630,0
3299543,1712,0
3299579,1449,0
3299616,1271,0
3299635,1408,0
3299663,1506,0
3299675,1224,0
3299687,709,0
3299742,757,0
3299802,1669,0
3299886,1755,0
3300042,1941,0
3300078,1314,0
3300105,1332,0
3300156,1179,0
3300247,1639,0
3300275,1298,0
3300310,1857,0
3300331,2759,0
3300415,819,0
3300435,882,0
3300527,1382,0
3300542,752,0
3300602,855,0
3300674,1387,0
3300698,1596,0
3300739,1427,0
3300753,5832,0
3300788,1564,0
3300824,1360,0
3300852,2473,0
3300863,1030,0
3301034,1605,0
3301054,866,0
3301226,1106,0
3301245,858,0
3301257,1087,0
3301272,1415,0
3301321,977,0
3301421,1080,0
3301504,875,0
3301597,901,0
3301657,1254,0
3301693,972,0
3301732,696,0
3301792,1711,0
3301819,802,0
3301839,1527,0
3301851,1186,0
3301890,791,0
3301985,1499,0
3302012,772,0
3302128,2281,0
3302140,1266,0
3302159,733,0
3302183,1408,0
3302215,1179,0
3302251,1209,0
3302303,1810,0
3302315,1884,0
3302351,1086,0
3302379,1274,0
3302445,909,0
3302564,750,0
3302631,1598,0
3302651,1003,0
3302686,1021,0
3302765,789,0
3302884,1903,0
3302909,1089,0
3302921,1502,0
3303053,1555,0
3303073,969,0
3303093,1505,0
3303113,808,0
3303149,806,0
3303188,948,0
3303295,1192,0
3303315,1940,0
3303346,867,0
3303489,926,0
3303545,1510,0
3303601,1786,0
3303699,3062,0
3303711,1872,0
3303793,1584,0
3303911,1238,0
3304022,1474,0
3304039,1588,0
3304070,1037,0
3304141,842,0
3304200,1417,0
3304227,1172,0
3304370,748,0
3304465,1817,0
3304528,1961,0
3304655,787,0
3304731,1951,0
3304839,1641,0
3304907,1695,0
3304919,1595,0
3305017,1789,0
3305119,1893,0
3305139,1346,0
3305226,762,0
3305422,1296,0
3305466,1390,0
3305477,990,0
3305504,1347,0
3305516,983,0
3305560,1697,0
3305587,1335,0
3305599,1681,0
3305646,2405,0
3305662,966,0
3305698,1605,0
3305718,1819,0
3305802,1476,0
3305822,1696,0
3305885,869,0
3305948,811,0
3306007,1743,0
3306018,1191,0
3306057,915,0
3306181,962,0
3306201,943,0
3306292,1294,0
3306330,1707,0
3306363,1224,0
3306379,1439,0
3306422,840,0
3306481,853,0
3306509,1171,0
3306537,1491,0
3306557,1248,0
3306585,1657,0
3306597,953,0
3306625,1336,0
3306720,871,0
3306780,938,0
3306815,1166,0
3306835,1532,0
3306902,1106,0
3306946,1502,0
3306958,1689,0
3306977,1030,0
3307004,708,0
3307080,980,0
3307158,738,0
3307230,1833,0
3307313,830,0
3307421,1493,0
3307515,730,0
3307575,1514,0
3307587,696,0
3307599,1084,0
3307674,1527,0
3307686,1167,0
3307825,2109,0
3307863,1267,0
3307912,1771,0
3307995,1003,0
3308007,1300,0
3308043,1510,0
3308071,1493,0
3308098,966,0
3308142,2834,0
3308162,2424,0
3308198,1303,0
3308265,1467,0
3308285,1445,0
3308305,1224,0
3308325,823,0
3308388,632,0
3308445,1450,0
3308492,1132,0
3308520,1343,0
3308531,1220,0
3308574,736,0
3308706,1298,0
3308726,1911,0
3308754,1289,0
3308769,1413,0
3308858,1373,0
3308869,715,0
3308905,1680,0
3308925,1234,0
3308972,642,0
3309042,317,0
3309121,921,0
3309260,760,0
3309294,1859,0
3309370,1428,0
3309430,1605,0
3309506,1574,0
3309526,1444,0
3309546,1257,0
3309565,1082,0
3309617,1609,0
3309712,1023,0
3309758,766,0
3309778,1016,0
3309861,1203,0
3309945,1432,0
3309992,751,0
3310082,1347,0
3310094,943,0
3310130,2023,0
3310218,1577,0
3310253,3193,0
3310304,1946,0
3310316,1707,0
3310355,1015,0
3310486,1209,0
3310517,852,0
3310560,1352,0
3310572,1219,0
3310583,725,0
3310642,1470,0
3310719,907,0
3310763,1664,0
3310854,1092,0
3310898,2054,0
3310910,1751,0
3311025,1126,0
3311077,1177,0
3311097,1144,0
3311179,1541,0
3311192,1239,0
3311308,1751,0
3311331,984,0
3311410,950,0
3311518,1759,0
3311541,1014,0
3311624,1477,0
3311668,1499,0
3311776,1662,0
3311811,1364,0
3311822,1160,0
3311833,688,0
3311964,1744,0
3311984,960,0
3312084,1508,0
3312168,1203,0
3312194,1296,0
3312267,1546,0
3312279,1235,0
3312442,1262,0
3312666,1611,0
3312689,1837,0
3312708,939,0
3312763,803,0
3312839,839,0
3312877,815,0
3312961,1478,0
3312984,713,0
3313063,752,0
3313147,1287,0
3313250,852,0
3313326,1477,0
3313345,1125,0
3313365,1254,0
3313473,994,0
3313524,1242,0
3313592,1038,0
3313617,1590,0
3313640,873,0
3313732,1942,0
3313832,1716,0
3313844,1321,0
3313887,1320,0
3313915,1247,0
3314034,732,0
3314110,1535,0
3314202,2032,0
3314214,1457,0
3314352,767,0
3314372,1516,0
3314447,812,0
3314466,679,0
3314603,779,0
3314762,1375,0
3314798,1534,0
3314811,1457,0
3314881,870,0
3314965,1379,0
3315017,1651,0
3315037,1775,0
3315280,1795,0
3315292,1347,0
3315407,2521,0
3315515,1139,0
3315527,1207,0
3315549,1204,0
3315618,719,0
3315814,1033,0
3315841,551,0
3315925,928,0
3315961,2013,0
3315973,1512,0
3316025,931,0
3316056,812,0
3316268,1158,0
3316280,920,0
3316327,863,0
3316403,1403,0
3316614,1118,0
3316698,1627,0
3316745,954,0
3316821,1547,0
3316961,1223,0
3316986,1579,0
3317081,1094,0
3317101,995,0
3317128,997,0
3317139,1041,0
3317337,878,0
3317420,1011,0
3317474,875,0
3317630,1976,0
3317674,1417,0
3317694,971,0
3317850,1418,0
3317901,729,0
3318016,969,0
3318028,1286,0
3318048,1346,0
3318090,1082,0
3318117,1060,0
3318153,948,0
3318237,1312,0
3318256,961,0
3318286,1140,0
3318303,1670,0
3318458,1087,0
3318518,1366,0
3318537,1029,0
3318570,660,0
3318606,1693,0
3318625,1027,0
3318664,865,0
3318746,828,0
3318799,916,0
3318897,1365,0
3319008,814,0
3319124,1464,0
3319135,472,0
3319163,1732,0
3319175,1085,0
3319274,1342,0
3319567,1728,0
3319586,1194,0
3319606,1713,0
3319633,1008,0
3319652,1284,0
3319699,918,0
3319810,1891,0
3319818,4908,0
3319929,1671,0
3319961,1501,0
3319981,1548,0
3320009,1799,0
3320032,851,0
3320048,1474,0
3320067,1123,0
3320097,2433,0
3320135,1238,0
3320167,1465,0
3320186,675,0
3320230,1959,0
3320250,1339,0
3320273,1419,0
3320298,1321,0
3320326,1635,0
3320392,1235,0
3320419,1048,0
3320451,1812,0
3320475,1097,0
3320503,880,0
3320562,2161,0
3320588,1190,0
3320757,1552,0
3320773,1061,0
3320805,1547,0
3320828,918,0
3320850,1426,0
3320883,1705,0
3320900,1262,0
3320939,1398,0
3321023,1360,0
3321043,1619,0
3321063,1736,0
3321102,1557,0
3321125,1925,0
3321174,851,0
3321298,1520,0
3321353,871,0
3321499,1407,0
3321527,1264,0
3321667,1671,0
3321687,1460,0
3321715,1584,0
3321731,1497,0
3321746,665,0
3321782,1032,0
3321839,1646,0
3321858,1140,0
3321874,2240,0
3321920,994,0
3321940,1305,0
3321991,1223,0
3322003,1391,0
3322042,1050,0
3322160,706,0
3322193,1372,0
3322213,1291,0
3322242,1241,0
3322301,1311,0
3322337,1419,0
3322355,1546,0
3322394,1191,0
3322518,1758,0
3322538,1410,0
3322564,809,0
3322584,1568,0
3322596,1066,0
3322615,916,0
3322643,1209,0
3322671,1780,0
3322714,1259,0
3322784,911,0
3322916,1690,0
3322936,1413,0
3322956,1267,0
3322989,1474,0
3323021,1222,0
3323046,1367,0
3323093,730,0
3323224,1693,0
3323268,1593,0
3323319,1559,0
3323347,1180,0
3323377,1302,0
3323403,1604,0
3323439,1563,0
3323467,1386,0
3323482,1734,0
3323530,542,0
3323550,1308,0
3323578,2292,0
3323598,1569,0
3323617,875,0
3323664,799,0
3323788,1207,0
3323816,1629,0
3323836,812,0
3323856,1530,0
3323876,1446,0
3323907,784,0
3324031,1684,0
3324054,925,0
3324179,1381,0
3324206,992,0
3324229,1575,0
3324270,1571,0
3324298,1393,0
3324340,1838,0
3324371,1683,0
3324535,794,0
3324687,1163,0
3324737,789,0
3324983,1054,0
3325031,1289,0
3325051,1631,0
3325068,1983,0
3325091,1091,0
3325127,1261,0
3325187,1123,0
3325258,1514,0
3325310,999,0
3325433,1866,0
3325589,1461,0
3325748,782,0
3325897,1469,0
3325932,1160,0
3325963,1419,0
3325988,1354,0
3326028,2137,0
3326055,2344,0
3326132,2695,0
3326205,726,0
3326331,1308,0
3326351,1230,0
3326428,1337,0
3326463,1408,0
3326487,1445,0
3326542,1069,0
3326695,1563,0
3326721,1746,0
3326748,1204,0
3326792,803,0
3326924,1453,0
3326971,848,0
3327104,1646,0
3327122,1054,0
3327158,1423,0
3327189,1625,0
3327222,893,0
3327250,1497,0
3327305,880,0
3327439,1394,0
3327464,1036,0
3327492,1249,0
3327527,1605,0
3327539,1709,0
3327580,1711,0
3327630,977,0
3327770,1584,0
3327797,1178,0
3327833,1163,0
3327888,946,0
3328020,1664,0
3328048,1779,0
3328075,1129,0
3328103,1256,0
3328134,1064,0
3328269,1327,0
3328292,656,0
3328319,866,0
3328341,1574,0
3328367,986,0
3328403,1717,0
3328423,1181,0
3328453,1237,0
3328487,948,0
3328533,1768,0
3328673,1436,0
3328700,1472,0
3328743,1481,0
3328914,1215,0
3328942,1571,0
3328954,1122,0
3329017,822,0
3329157,1143,0
3329185,1345,0
3329243,1554,0
3329255,1171,0
3329309,951,0
3329456,1971,0
3329476,1702,0
3329487,805,0
3329515,1615,0
3329559,1590,0
3329614,779,0
3329746,1531,0
3329798,2628,0
3329818,1055,0
3329838,922,0
3329875,1663,0
3329929,947,0
3330069,1946,0
3330086,1613,0
3330115,1768,0
3330137,860,0
3330173,1361,0
3330208,738,0
3330258,813,0
3330388,1270,0
3330423,1723,0
3330456,1766,0
3330498,865,0
3330625,1254,0
3330685,752,0
3330833,1124,0
3330860,1238,0
3330896,1647,0
3330924,1229,0
3330971,882,0
3331099,1010,0
3331133,1966,0
3331157,763,0
3331181,1452,0
3331229,1816,0
3331265,1559,0
3331304,1735,0
3331329,1306,0
3331524,1574,0
3331560,1584,0
3331599,890,0
3331757,1078,0
3331880,1360,0
3331927,1077,0
3331947,1355,0
3331980,896,0
3332010,1281,0
3332034,1450,0
3332081,752,0
3332223,1475,0
3332255,1059,0
3332310,914,0
3332450,1918,0
3332509,2231,0
3332525,1767,0
3332554,1301,0
3332575,839,0
3332597,1455,0
3332615,1308,0
3332671,927,0
3332810,2215,0
3332829,697,0
3332857,1710,0
3332885,1570,0
3332897,1205,0
3332924,1245,0
3332952,1444,0
3332974,1246,0
3333020,1165,0
3333150,1502,0
3333193,1440,0
3333229,1576,0
3333249,1475,0
3333306,1214,0
3333352,694,0
3333527,830,0
3333646,1037,0
3333753,1653,0
3333780,1896,0
3333810,1278,0
3333835,1893,0
3333864,1895,0
3333990,1675,0
3334016,1295,0
3334037,1194,0
3334065,1002,0
3334105,1599,0
3334251,1668,0
3334296,939,0
3334395,1130,0
3334423,1217,0
3334486,868,0
3334600,1458,0
3334621,1685,0
3334640,641,0
3334684,1829,0
3334729,1155,0
3334801,1455,0
3334821,1425,0
3334848,1110,0
3334982,1222,0
3335010,838,0
3335140,1071,0
3335160,1555,0
3335368,1771,0
3335391,1713,0
3335454,979,0
3335554,1530,0
3335582,1796,0
3335642,1444,0
3335673,830,0
3335739,1221,0
3335779,1282,0
3335801,990,0
3335821,1141,0
3335841,1490,0
3335974,758,0
3336080,1390,0
3336184,1675,0
3336208,864,0
3336248,1633,0
3336288,1403,0
3336308,1406,0
3336376,1567,0
3336396,1600,0
3336408,1275,0
3336449,1768,0
3336464,1603,0
3336484,1259,0
3336520,1493,0
3336558,1036,0
3336624,1880,0
3336662,1208,0
3336693,1380,0
3336757,1656,0
3336769,1239,0
3336781,1505,0
3336881,1599,0
3336893,1099,0
3336931,1720,0
3336957,972,0
3336972,1416,0
3337013,1517,0
3337049,1447,0
3337160,911,0
3337228,1560,0
3337263,2021,0
3337275,1077,0
3337306,984,0
3337373,1097,0
3337394,1488,0
3337421,1629,0
3337433,1354,0
3337453,1625,0
3337497,1571,0
3337536,838,0
3337605,1479,0
3337624,1690,0
3337644,1000,0
3337664,1524,0
3337684,1298,0
3337739,822,0
3337898,1206,0
3337966,1609,0
3337977,752,0
3338004,972,0
3338040,852,0
3338124,1458,0
3338143,1303,0
3338155,1059,0
3338181,1170,0
3338204,702,0
3338288,923,0
3338343,830,0
3338411,1213,0
3338450,761,0
3338525,856,0
3338625,1668,0
3338653,1600,0
3338716,924,0
3338784,1633,0
3338796,878,0
3338831,546,0
3338968,1577,0
3339018,1687,0
3339058,1627,0
3339093,888,0
3339151,1839,0
3339165,1842,0
3339196,844,0
3339286,1678,0
3339306,702,0
3339326,1502,0
3339442,1468,0
3339462,1411,0
3339581,889,0
3339660,688,0
3339771,988,0
3339846,1071,0
3339874,1171,0
3339901,1147,0
3339921,1566,0
3339973,1754,0
3339993,935,0
3340030,1388,0
3340087,1429,0
3340107,1595,0
3340134,1104,0
3340162,1508,0
3340182,1256,0
3340236,1204,0
3340360,2680,0
3340380,1234,0
3340392,820,0
3340443,521,0
3340479,1062,0
3340570,1134,0
3340641,601,0
3340715,560,0
3340743,1618,0
3340779,883,0
3340799,665,0
3340826,1504,0
3340846,1288,0
3340890,744,0
3340904,1526,0
3340935,988,0
3341032,971,0
3341082,1557,0
3341155,1065,0
3341216,1632,0
3341236,1601,0
3341266,976,0
3341359,991,0
3341427,854,0
3341457,1162,0
3341497,2070,0
3341554,1934,0
3341564,893,0
3341594,1583,0
3341601,696,0
3341624,1612,0
3341663,795,0
3341685,1494,0
3341713,1677,0
3341807,952,0
3341841,912,0
3341870,1255,0
3341900,1308,0
3341917,1073,0
3341951,1421,0
3342063,963,0
3342100,1794,0
3342130,1612,0
3342162,803,0
3342198,1408,0
3342287,1673,0
3342346,638,0
3342382,1796,0
3342510,1849,0
3342552,1523,0
3342564,1373,0
3342567,1067,0
3342607,862,0
3342662,1819,0
3342720,1861,0
3342738,508,0
3342781,850,0
3342815,1509,0
3342894,1967,0
3342922,937,0
3343023,1670,0
3343058,1394,0
3343106,900,0
3343155,1016,0
3343224,1595,0
3343253,1940,0
3343311,1607,0
3343331,2454,0
3343361,980,0
3343392,1762,0
3343408,1605,0
3343503,1024,0
3343549,615,0
3343592,1517,0
3343633,1548,0
3343637,872,0
3343665,1236,0
3343717,1632,0
3343733,1478,0
3343776,652,0
3343797,1698,0
3343809,825,0
3343837,1725,0
3343916,1626,0
3343950,1697,0
3344016,1765,0
3344028,1189,0
3344049,926,0
3344070,1220,0
3344082,880,0
3344103,1596,0
3344130,890,0
3344261,845,0
3344352,985,0
3344372,1470,0
3344412,974,0
3344428,1256,0
3344483,874,0
3344525,1882,0
3344562,1229,0
3344582,842,0
3344669,730,0
3344728,780,0
3344748,1864,0
3344891,1158,0
3344931,4682,0
3344951,1189,0
3345077,774,0
3345156,1829,0
3345174,741,0
3345293,1530,0
3345346,949,0
3345376,1820,0
3345417,1265,0
3345505,1665,0
3345513,1623,0
3345536,1581,0
3345590,1480,0
3345614,1621,0
3345662,1595,0
3345691,1849,0
3345694,1426,0
3345705,982,0
3345717,870,0
3345784,1554,0
3345860,1577,0
3345881,1609,0
3345885,832,0
3345896,1591,0
3345924,1347,0
3346030,1447,0
3346250,836,0
3346358,1917,0
3346374,803,0
3346421,1124,0
3346460,785,0
3346576,1672,0
3346626,1529,0
3346691,986,0
3346809,1979,0
3346816,1037,0
3346827,936,0
3346847,1460,0
3346873,1670,0
3346918,1065,0
3346946,826,0
3346976,1722,0
3347048,2679,0
3347061,1674,0
3347072,1346,0
3347116,987,0
3347151,1284,0
3347191,806,0
3347226,1469,0
3347290,1674,0
3347329,844,0
3347389,769,0
3347449,1514,0
3347496,2102,0
3347532,1328,0
3347615,1863,0
3347717,1665,0
3347732,1127,0
3347794,1397,0
3347816,1248,0
3347845,1439,0
3347875,1862,0
3347929,760,0
3347964,1483,0
